title,image,published,description,category,author,image_relation,fake_news_label
"Green Science Alliance Established Exhibition Space to Display All Plant Biomass Based Materials and Products (Biodegradable Resin, Plant Biomass Paint etc.), at Tokyo, Japan",,2025-02-20 13:37:00 +0000,"KAWANISHI-CITY, Japan, Feb. 20, 2025 /PRNewswire/ -- Environmental problems such as climate change, deforestation, extinction of species, water and food shortage etc… due to explosion of human population are becoming increasingly severe worldwide. Plastic pollution is a severe environmental problem ...",['finance'],PRNewswire,No,Real
6 Companies Hiring in Pennsylvania,https://static.biospace.com/dims4/default/297da40/2147483647/strip/true/crop/1254x705+0+65/resize/1440x810!/quality/90/?url=https%3A%2F%2Fk1-prod-biospace.s3.us-east-2.amazonaws.com%2Fbrightspot%2F18%2Fda%2F0cd186764e1db2fc795dd00ab01e%2Fistock-676026550.jpg,2025-02-20 13:09:43 +0000,"Within the Pharm Country hotbed , Pennsylvania is home to scores of biopharmas—over 1,200 life sciences establishments in Greater Philadelphia alone, according to the Chamber of Commerce for Greater P...","['regional', 'pennsylvania']",Angela Gabriel Is Content Manager At,Yes,Real
"Aerospace and Defense Materials Market Size is Projected to Reach USD 35.82 Billion by 2033, Growing at a CAGR of 5.8%: Straits Research",,2025-02-20 13:00:00 +0000,"New York, United States, Feb. 20, 2025 (GLOBE NEWSWIRE) -- Aerospace and defense materials are highly engineered to withstand and perform optimally under extreme conditions, such as extreme temperatures, pressures, and mechanical stresses. These advanced materials are crucial for the safe and effici...",['finance'],Globe Newswire,Unknown,Unknown
Assembly Biosciences Reports Positive Interim Phase 1a Results from Clinical Trial Evaluating Long-Acting Helicase-Primase Inhibitor ABI-1179 in Development for Recurrent Genital Herpes,,2025-02-20 13:00:00 +0000,"– ABI-1179 was well-tolerated, with a half-life of approximately four days and high exposure across the dose range evaluated supporting the potential for once-weekly oral administration at a low dose –
– Assembly Bio to move ABI-1179 directly into Phase 1b portion of the ongoing Phase 1a/b study in ...",['finance'],Globe Newswire,No,Real
"Scientists developed a new method for the perfect boiled egg, and you can test it at home",https://kvia.com/wp-content/uploads/2025/02/cnn-L19jb21wb25lbnRzL2ltYWdlL2luc3RhbmNlcy9jbTc1NXRhM3AwMDF3MzU2bWlxbXAzZ3o5-L19jb21wb25lbnRzL2FydGljbGUvaW5zdGFuY2VzL2NtNzU1NzM2OTAwMXQyY3FpNTZ2ZTczbjE.jpg,2025-02-20 12:38:40 +0000,"Originally Published: 18 FEB 25 07:45 ET Updated: 18 FEB 25 21:48 ET By Julianna Bragg, CNN Editor's note: Sign up for CNN’s Wonder Theory science newsletter. Explore the universe with news on fascinating discoveries, scientific advancements and more. (CNN) — If you think you have your egg-boiling t...","['regional', 'el-paso', 'texas']",CNN Newsource,Yes,Real
FDA approves first rapid-acting insulin biosimilar for patients with diabetes,https://scx2.b-cdn.net/gfx/news/2025/fda-approves-first-rap.jpg,2025-02-20 12:30:01 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

The U.S. Food and ...","['medical', 'science']",Stephanie Brown,Unknown,Unknown
"Study shows cancer mortality rates among Black people declining, but remain higher than other racial/ethnic groups",https://scx2.b-cdn.net/gfx/news/hires/2022/cancer-2.jpg,2025-02-20 12:27:05 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Pixabay/CC...","['medical', 'science']",American Cancer Society,Yes,Real
Researchers find that blocking specific proteins in immune cells can reduce or reverse lung scarring,https://scx2.b-cdn.net/gfx/news/2025/duke-nus-study-targets.jpg,2025-02-20 12:25:05 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

An inflamed lung (...","['medical', 'science']",Duke-Nus Medical School,Yes,Real
Time To Look At Science Applications International In A Positive Light Again (NASDAQ:SAIC),https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1321462048/image_1321462048.jpg?io=getty-c-w1536,2025-02-20 12:12:33 +0000,"Shares of Science Applications International Corporation (NASDAQ: SAIC ) have been pounded over the past three months. From a high of $154.10 on November 11, 2024 to $100.13 on February 18, 2025, the ...","['business', 'finance']",Robert F. Abbott,Unknown,Unknown
"U.K. kids help improve treatment, rehab for traumatic brain injury",https://scx2.b-cdn.net/gfx/news/2025/uk-kids-help-improve-t.jpg,2025-02-20 11:59:50 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Mia Jack was steal...","['medical', 'science']",Dennis Thompson,Yes,Real
Radon exposure linked to increased asthma symptoms in children,https://scx2.b-cdn.net/gfx/news/2025/radon-exposure-linked.jpg,2025-02-20 11:59:34 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

A radioactive gas ...","['medical', 'science']",Dennis Thompson,Yes,Real
Screen time linked to bipolar and manic symptoms in U.S. preteens,https://scx2.b-cdn.net/gfx/news/hires/2024/screen-time.jpg,2025-02-20 11:36:04 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Kampus Pro...","['medical', 'science']",University Of Toronto,Yes,Real
"Blood pressure drug could be a safer alternative for treating ADHD symptoms, zebrafish study indicates",https://scx2.b-cdn.net/gfx/news/hires/2025/blood-pressure-drug-co.jpg,2025-02-20 11:33:04 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Acute effects of a...","['medical', 'science']",University Of Surrey,Yes,Real
168 employees fired at National Science Foundation,,2025-02-20 11:30:55 +0000,"The National Science Foundation fired 168 employees this week, a spokesperson disclosed, to comply with executive orders from the White House to reduce the federal workforce. It amounts to about 10% of the foundation's payroll.

Prior to the firings, about 1,700 staff worked at NSF, managing their $...",['entertainment'],Rob Beschizza,No,Real
MLB will test robo-umps in spring training games. Here's what to look for.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/26NLHZD2BYLRQSF43UCTO547UE_size-normalized.JPG&w=1440,2025-02-20 11:02:00 +0000,PHOENIX — What once felt like a scene out of baseball science fiction will become reality Thursday afternoon when the Los Angeles Dodgers host the Chicago Cubs in the first spring training game of 202...,['sports'],Chelsea Janes,Unknown,Unknown
Possible evidence of windborne H5N1 viral infections in chickens,https://scx2.b-cdn.net/gfx/news/hires/2025/chicken.jpg,2025-02-20 10:50:01 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Unsplash/C...","['science', 'physics']",Bob Yirka,Yes,Real
"Petri Dish: One Boston biotech shuts down, another bags $90M",,2025-02-20 10:49:48 +0000,"In other life science news, Flagship Pioneering brought on board a chief executive for its medical device company working on a virtually painless blood collection process.","['business', 'boston', 'massachusetts']",bizjournals,No,Real
"Forcing UK creatives to 'opt out' of AI training risks stifling new talent, report suggests",https://scx2.b-cdn.net/gfx/news/hires/2021/data-mining.jpg,2025-02-20 10:07:04 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Pixabay/CC...",['science'],University Of Cambridge,No,Real
The chances of this asteroid hitting Earth keep rising. But there are four reasons I’m not worried yet | Carrie Nugent,https://i.guim.co.uk/img/media/8ccf4e527d1b6ecfd5e4c68c8f1eb4ff712f8625/0_524_1879_1127/master/1879.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctb3BpbmlvbnMucG5n&s=e0ab5fc08a6893d62e3f2f46b9bdd660,2025-02-20 10:00:34 +0000,"Scientists are closely monitoring 2024 YR4 – it reminds us of the dangers lurking in space, says associate professor of planetary science Carrie Nugent",['science'],Carrie Nugent,Unknown,Unknown
Texas Banned Abortion. Then Sepsis Rates Soared.,,2025-02-20 10:00:00 +0000,"by Lizzie Presser, Andrea Suozzo, Sophie Chou and Kavitha Surana 
ProPublica is a nonprofit newsroom that investigates abuses of power. Sign up to receive our biggest stories as soon as they're published.
Pregnancy became far more dangerous in Texas after the state banned abortion in 2021, ProPublic...",['ET'],"by Lizzie Presser, Andrea Suozzo, Sophie Chou and Kavitha Surana",Unknown,Unknown
New findings on tumor reduction and survival outcomes in advanced renal cell carcinoma,https://scx2.b-cdn.net/gfx/news/hires/2020/6-patient.jpg,2025-02-20 09:40:58 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: CC0 Public...","['medical', 'science']",Texas Tech University,Unknown,Unknown
New toolkit empowers health care providers with evidence-based strategies for childhood obesity prevention and treatment,https://scx2.b-cdn.net/gfx/news/hires/2025/new-toolkit-empowers-h.jpg,2025-02-20 09:40:42 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Developed in align...","['medical', 'science']",Pennington Biomedical Research Center,Yes,Real
Common Senses Festival Brings Inclusive Arts and Innovation to UNO This Spring,https://www.unomaha.edu/news/2025/02/img/common-senses-festivals.jpg,2025-02-20 09:37:50 +0000,"The University of Nebraska at Omaha (UNO) will take center stage in an extraordinary celebration of art, science, and disability acceptance as the 2025 Common Senses Festival arrives this spring.","['regional', 'omaha', 'nebraska']",@unomaha,Unknown,Unknown
